query_id,src,dst,label
17263,5550,3530,1
17263,5550,7108,0
17264,2083,929,0
17264,2083,3213,0
17264,2083,4746,0
17264,2083,1891,1
17264,2083,3634,0
17264,2083,3765,0
17265,7226,7101,0
17265,7226,2373,0
17265,7226,3544,1
17265,7226,684,0
17265,7226,3354,0
17265,7226,842,0
17266,7421,6755,0
17266,7421,5165,0
17266,7421,2028,1
17266,7421,2001,0
17266,7421,3622,0
17266,7421,3213,0
17267,5455,687,0
17267,5455,5916,1
17267,5455,6830,0
17267,5455,740,0
17267,5455,4965,0
17267,5455,3871,0
17268,5011,6509,0
17268,5011,7494,0
17268,5011,7108,0
17268,5011,6879,1
17268,5011,5404,0
17268,5011,4714,0
17269,6881,3977,1
17269,6881,2690,0
17269,6881,3395,0
17269,6881,3114,0
17269,6881,1654,0
17269,6881,2708,0
17270,2751,7215,0
17270,2751,3565,0
17270,2751,7581,0
17270,2751,6321,0
17270,2751,2300,1
17270,2751,367,0
17271,3854,4524,0
17271,3854,50,0
17271,3854,385,0
17271,3854,4466,1
17271,3854,4998,0
17271,3854,6206,0
17272,1531,3,0
17272,1531,3038,1
17272,1531,2202,0
17272,1531,3347,0
17272,1531,4196,0
17272,1531,380,0
17273,1102,6389,0
17273,1102,3571,1
17273,1102,351,0
17273,1102,127,0
17273,1102,7201,0
17273,1102,5587,0
17274,5816,4623,0
17274,5816,1471,0
17274,5816,2654,1
17274,5816,2134,0
17274,5816,4592,0
17274,5816,4632,0
17275,5206,23,0
17275,5206,3437,1
17275,5206,1248,0
17275,5206,4822,0
17275,5206,244,0
17275,5206,0,0
17276,4671,2330,0
17276,4671,7230,0
17276,4671,5613,0
17276,4671,5587,1
17276,4671,878,0
17276,4671,1018,0
17277,5646,2469,0
17277,5646,4041,0
17277,5646,6919,0
17277,5646,7079,1
17277,5646,7099,0
17277,5646,4924,0
17278,520,7399,0
17278,520,30,0
17278,520,1851,0
17278,520,7018,0
17278,520,7600,1
17278,520,3243,0
17279,1897,6300,0
17279,1897,6149,0
17279,1897,1568,0
17279,1897,6341,1
17279,1897,583,0
17279,1897,4159,0
17280,3822,916,0
17280,3822,7352,1
17280,3822,488,0
17280,3822,450,0
17280,3822,348,0
17280,3822,340,0
17281,280,6706,0
17281,280,7465,0
17281,280,5668,0
17281,280,3602,1
17281,280,5580,0
17281,280,7106,0
17282,3435,2966,0
17282,3435,3221,1
17282,3435,3228,0
17282,3435,62,0
17282,3435,5237,0
17282,3435,2057,0
17283,5876,7352,1
17283,5876,2138,0
17283,5876,3495,0
17283,5876,1144,0
17283,5876,2043,0
17283,5876,6662,0
17284,3136,2366,0
17284,3136,2231,0
17284,3136,3768,0
17284,3136,3831,0
17284,3136,5832,1
17284,3136,3823,0
17285,717,1921,0
17285,717,4232,0
17285,717,3674,0
17285,717,5110,1
17285,717,3066,0
17285,717,668,0
17286,3039,1346,1
17286,3039,6228,0
17286,3039,5056,0
17286,3039,7037,0
17286,3039,323,0
17286,3039,2572,0
17287,5866,2014,0
17287,5866,7105,0
17287,5866,4468,0
17287,5866,3032,1
17287,5866,3665,0
17287,5866,5711,0
17288,2122,5626,0
17288,2122,1518,0
17288,2122,2300,1
17288,2122,1852,0
17288,2122,6939,0
17288,2122,1785,0
17289,951,2734,1
17289,951,397,0
17289,951,5531,0
17289,951,1044,0
17289,951,3369,0
17289,951,4979,0
17290,4805,7394,0
17290,4805,5934,0
17290,4805,5405,0
17290,4805,1795,1
17290,4805,1719,0
17290,4805,4502,0
17291,5127,7030,1
17291,5127,2707,0
17291,5127,3138,0
17291,5127,3300,0
17291,5127,2769,0
17291,5127,18,0
17292,4033,1147,0
17292,4033,3827,0
17292,4033,2721,0
17292,4033,4600,1
17292,4033,3240,0
17292,4033,2489,0
17293,1234,7621,0
17293,1234,3130,0
17293,1234,7545,0
17293,1234,4068,0
17293,1234,4239,0
17293,1234,2024,1
17294,4809,6534,0
17294,4809,3,0
17294,4809,472,0
17294,4809,4532,0
17294,4809,6179,0
17294,4809,6789,1
17295,5843,2816,0
17295,5843,7239,0
17295,5843,4080,0
17295,5843,4676,1
17295,5843,2368,0
17295,5843,3690,0
17296,3587,1199,0
17296,3587,6028,0
17296,3587,2067,1
17296,3587,6134,0
17296,3587,3035,0
17296,3587,4180,0
17297,3327,7079,0
17297,3327,4429,0
17297,3327,2621,0
17297,3327,785,0
17297,3327,1619,0
17297,3327,2556,1
17298,3641,3462,0
17298,3641,4130,1
17298,3641,3066,0
17298,3641,1592,0
17298,3641,1303,0
17298,3641,3473,0
17299,5218,5239,0
17299,5218,6130,0
17299,5218,5334,1
17299,5218,6473,0
17299,5218,1559,0
17299,5218,3515,0
17300,4964,1817,1
17300,4964,6530,0
17300,4964,2437,0
17300,4964,1544,0
17300,4964,6348,0
17300,4964,4664,0
17301,7158,5268,0
17301,7158,6449,0
17301,7158,6483,1
17301,7158,77,0
17301,7158,295,0
17301,7158,7550,0
17302,2213,6780,0
17302,2213,3240,1
17302,2213,5808,0
17302,2213,1160,0
17302,2213,2545,0
17302,2213,5388,0
17303,4184,3127,0
17303,4184,7231,0
17303,4184,1233,0
17303,4184,2630,0
17303,4184,2371,1
17303,4184,5748,0
17304,5902,3360,0
17304,5902,7307,1
17304,5902,475,0
17304,5902,4956,0
17304,5902,2207,0
17304,5902,3977,0
17305,6480,4542,0
17305,6480,6796,0
17305,6480,5821,0
17305,6480,2163,0
17305,6480,3164,0
17305,6480,1262,1
17306,3279,1074,0
17306,3279,7494,0
17306,3279,5671,0
17306,3279,4141,1
17306,3279,4463,0
17306,3279,6898,0
17307,2707,5461,1
17307,2707,7332,0
17307,2707,2693,0
17307,2707,1412,0
17307,2707,2133,0
17307,2707,5020,0
17308,1987,4588,0
17308,1987,4607,0
17308,1987,3175,0
17308,1987,3223,0
17308,1987,4609,0
17308,1987,2160,1
17309,7237,4825,0
17309,7237,1333,0
17309,7237,2880,0
17309,7237,2080,0
17309,7237,6026,0
17309,7237,3337,1
17310,4738,2984,0
17310,4738,160,0
17310,4738,375,1
17310,4738,5620,0
17310,4738,2729,0
17310,4738,2880,0
17311,567,7260,0
17311,567,1477,0
17311,567,3708,1
17311,567,3563,0
17311,567,2220,0
17311,567,3846,0
17312,3095,3990,0
17312,3095,7336,0
17312,3095,2213,0
17312,3095,1275,0
17312,3095,4502,1
17312,3095,4082,0
17313,3966,4414,0
17313,3966,3245,0
17313,3966,2562,1
17313,3966,7551,0
17313,3966,631,0
17313,3966,3526,0
17314,5216,3450,1
17314,5216,3962,0
17314,5216,6287,0
17314,5216,2506,0
17314,5216,4496,0
17314,5216,6731,0
17315,1795,4742,0
17315,1795,5040,0
17315,1795,7115,0
17315,1795,5712,0
17315,1795,4515,1
17315,1795,1488,0
17316,5403,5914,0
17316,5403,949,0
17316,5403,2764,0
17316,5403,6580,0
17316,5403,4777,0
17316,5403,763,1
17317,7409,688,0
17317,7409,732,1
17317,7409,252,0
17317,7409,1024,0
17317,7409,2289,0
17317,7409,778,0
17318,3942,678,0
17318,3942,277,0
17318,3942,6260,0
17318,3942,5523,0
17318,3942,1126,1
17318,3942,1534,0
17319,6852,1437,0
17319,6852,6736,0
17319,6852,5314,1
17319,6852,1734,0
17319,6852,5945,0
17319,6852,4057,0
17320,4095,5686,0
17320,4095,3684,0
17320,4095,103,0
17320,4095,98,0
17320,4095,2978,1
17320,4095,3249,0
17321,6323,5477,0
17321,6323,3554,1
17321,6323,1047,0
17321,6323,918,0
17321,6323,4897,0
17321,6323,3107,0
17322,4280,764,0
17322,4280,1476,0
17322,4280,6116,0
17322,4280,5578,1
17322,4280,3120,0
17322,4280,5363,0
17323,5745,4328,1
17323,5745,3002,0
17323,5745,6465,0
17323,5745,4325,0
17323,5745,5661,0
17323,5745,6780,0
17324,2596,1954,0
17324,2596,2504,0
17324,2596,3790,0
17324,2596,5159,1
17324,2596,5581,0
17324,2596,751,0
17325,6168,4445,0
17325,6168,1024,0
17325,6168,6878,0
17325,6168,2727,0
17325,6168,6270,0
17325,6168,3948,1
17326,7030,5080,0
17326,7030,3986,0
17326,7030,4028,0
17326,7030,4120,0
17326,7030,6247,0
17326,7030,6684,1
17327,5764,5030,0
17327,5764,3724,0
17327,5764,7026,0
17327,5764,4439,0
17327,5764,2850,0
17327,5764,3127,1
17328,750,5835,0
17328,750,6720,0
17328,750,6943,0
17328,750,3314,0
17328,750,3855,1
17328,750,1312,0
17329,3127,1198,0
17329,3127,2932,0
17329,3127,840,0
17329,3127,243,0
17329,3127,1132,0
17329,3127,2051,1
17330,3346,4991,0
17330,3346,5754,0
17330,3346,628,0
17330,3346,4992,1
17330,3346,4730,0
17330,3346,3860,0
17331,3574,6202,0
17331,3574,7129,0
17331,3574,1258,1
17331,3574,1513,0
17331,3574,2726,0
17331,3574,5826,0
17332,7118,6898,0
17332,7118,4364,0
17332,7118,6106,0
17332,7118,175,1
17332,7118,740,0
17332,7118,2144,0
17333,6049,2314,0
17333,6049,3636,0
17333,6049,1233,0
17333,6049,3366,0
17333,6049,6463,1
17333,6049,1989,0
17334,1635,5906,0
17334,1635,2788,0
17334,1635,3718,0
17334,1635,2056,1
17334,1635,2984,0
17334,1635,1157,0
17335,5770,2082,0
17335,5770,4676,0
17335,5770,6890,1
17335,5770,7190,0
17335,5770,810,0
17335,5770,3057,0
17336,3530,4497,0
17336,3530,3123,0
17336,3530,7229,0
17336,3530,1270,0
17336,3530,235,0
17336,3530,2823,1
17337,4511,3181,1
17337,4511,2191,0
17337,4511,4031,0
17337,4511,2523,0
17337,4511,5820,0
17337,4511,6745,0
17338,5568,3316,0
17338,5568,4228,0
17338,5568,4917,1
17338,5568,7480,0
17338,5568,5298,0
17338,5568,5089,0
17339,6617,4130,0
17339,6617,1141,0
17339,6617,4464,0
17339,6617,7509,0
17339,6617,2839,0
17339,6617,4656,1
17340,111,35,0
17340,111,1311,0
17340,111,1222,1
17340,111,1899,0
17340,111,632,0
17340,111,932,0
17341,5920,6742,0
17341,5920,739,0
17341,5920,6584,0
17341,5920,4726,1
17341,5920,1349,0
17341,5920,5442,0
17342,5008,1816,0
17342,5008,800,0
17342,5008,2461,0
17342,5008,4051,1
17342,5008,7512,0
17342,5008,2699,0
17343,5856,3067,0
17343,5856,6794,0
17343,5856,3237,0
17343,5856,4719,1
17343,5856,5741,0
17343,5856,1203,0
17344,5578,3295,0
17344,5578,4131,1
17344,5578,4982,0
17344,5578,6074,0
17344,5578,3119,0
17344,5578,4798,0
17345,3382,429,0
17345,3382,468,0
17345,3382,2203,0
17345,3382,1422,0
17345,3382,3079,1
17345,3382,6773,0
17346,4411,4860,0
17346,4411,6438,0
17346,4411,2854,1
17346,4411,2892,0
17346,4411,706,0
17346,4411,5725,0
17347,5168,226,0
17347,5168,2259,0
17347,5168,3853,1
17347,5168,6777,0
17347,5168,2270,0
17347,5168,2916,0
17348,6420,7048,0
17348,6420,2885,0
17348,6420,7350,0
17348,6420,4717,0
17348,6420,5228,0
17348,6420,3606,1
17349,4291,1602,0
17349,4291,6826,0
17349,4291,7047,0
17349,4291,2973,1
17349,4291,771,0
17349,4291,7043,0
17350,3181,5161,0
17350,3181,5859,0
17350,3181,6326,0
17350,3181,6174,1
17350,3181,465,0
17350,3181,3731,0
17351,3129,5789,0
17351,3129,2803,0
17351,3129,1807,0
17351,3129,7009,0
17351,3129,2347,1
17351,3129,609,0
17352,4876,5030,0
17352,4876,7161,0
17352,4876,1457,1
17352,4876,1439,0
17352,4876,1853,0
17352,4876,3420,0
17353,6168,6789,1
17353,6168,6754,0
17353,6168,6807,0
17353,6168,6408,0
17353,6168,1059,0
17353,6168,4524,0
17354,1569,5019,0
17354,1569,6851,0
17354,1569,158,0
17354,1569,883,0
17354,1569,4944,0
17354,1569,429,1
17355,4554,6529,0
17355,4554,1806,1
17355,4554,2400,0
17355,4554,4076,0
17355,4554,879,0
17355,4554,1387,0
17356,5935,5357,0
17356,5935,7165,0
17356,5935,7423,0
17356,5935,3530,1
17356,5935,4596,0
17356,5935,1850,0
17357,2011,6721,0
17357,2011,6102,0
17357,2011,994,0
17357,2011,905,0
17357,2011,1333,0
17357,2011,559,1
17358,1147,7093,0
17358,1147,6441,0
17358,1147,5971,0
17358,1147,125,0
17358,1147,6159,0
17358,1147,1665,1
17359,6672,3787,0
17359,6672,73,0
17359,6672,3547,0
17359,6672,5286,0
17359,6672,7416,1
17359,6672,5681,0
17360,7187,37,0
17360,7187,3701,0
17360,7187,5626,0
17360,7187,6036,0
17360,7187,1151,0
17360,7187,7237,1
17361,4931,3871,0
17361,4931,4066,0
17361,4931,7254,0
17361,4931,1459,0
17361,4931,3766,1
17361,4931,1255,0
17362,1312,3018,0
17362,1312,6218,0
17362,1312,7000,0
17362,1312,919,0
17362,1312,2478,0
17362,1312,2376,1
17363,3650,1173,0
17363,3650,7380,0
17363,3650,4298,1
17363,3650,3565,0
17363,3650,3492,0
17363,3650,3471,0
17364,6912,184,0
17364,6912,5292,0
17364,6912,226,0
17364,6912,1988,0
17364,6912,5431,1
17364,6912,7522,0
17365,7383,3544,0
17365,7383,30,0
17365,7383,4994,1
17365,7383,1407,0
17365,7383,1376,0
17365,7383,3870,0
17366,7339,7224,1
17366,7339,5590,0
17366,7339,4714,0
17366,7339,3681,0
17366,7339,5112,0
17366,7339,2190,0
17367,1876,2116,0
17367,1876,3373,0
17367,1876,7438,0
17367,1876,2976,1
17367,1876,6017,0
17367,1876,2741,0
17368,2838,115,0
17368,2838,3742,0
17368,2838,1843,0
17368,2838,29,1
17368,2838,4665,0
17368,2838,2873,0
17369,2938,4374,1
17369,2938,241,0
17369,2938,5403,0
17369,2938,122,0
17369,2938,2670,0
17369,2938,6827,0
17370,6789,58,0
17370,6789,1637,0
17370,6789,3240,1
17370,6789,6902,0
17370,6789,1455,0
17370,6789,5494,0
17371,2798,3651,0
17371,2798,3392,0
17371,2798,5151,0
17371,2798,2335,0
17371,2798,2390,1
17371,2798,393,0
17372,2349,1447,0
17372,2349,6260,0
17372,2349,5137,0
17372,2349,5399,0
17372,2349,4711,0
17372,2349,502,1
17373,3016,6367,1
17373,3016,4794,0
17373,3016,1368,0
17373,3016,1432,0
17373,3016,3177,0
17373,3016,6897,0
17374,739,4044,0
17374,739,3392,1
17374,739,2477,0
17374,739,7350,0
17374,739,2469,0
17374,739,3629,0
17375,374,2450,0
17375,374,833,1
17375,374,5261,0
17375,374,5382,0
17375,374,1566,0
17375,374,7294,0
17376,4007,5028,1
17376,4007,743,0
17376,4007,558,0
17376,4007,5916,0
17376,4007,2915,0
17376,4007,3277,0
17377,3321,3482,0
17377,3321,7098,0
17377,3321,452,1
17377,3321,315,0
17377,3321,5954,0
17377,3321,934,0
17378,47,2009,0
17378,47,6495,0
17378,47,3213,0
17378,47,5003,0
17378,47,1089,0
17378,47,6458,1
17379,6201,998,1
17379,6201,6409,0
17379,6201,5417,0
17379,6201,582,0
17379,6201,1552,0
17379,6201,415,0
17380,694,4469,0
17380,694,6689,0
17380,694,2641,0
17380,694,4872,0
17380,694,6305,0
17380,694,3636,1
17381,3075,7248,0
17381,3075,3538,0
17381,3075,3046,0
17381,3075,6314,0
17381,3075,6004,1
17381,3075,4489,0
17382,7246,1139,0
17382,7246,1339,0
17382,7246,3000,0
17382,7246,2746,1
17382,7246,4083,0
17382,7246,2924,0
17383,2540,5769,0
17383,2540,5531,1
17383,2540,6105,0
17383,2540,5082,0
17383,2540,1975,0
17383,2540,6364,0
17384,6101,1818,0
17384,6101,5512,0
17384,6101,4173,0
17384,6101,6576,0
17384,6101,1150,1
17384,6101,648,0
17385,5847,7093,0
17385,5847,2347,1
17385,5847,7412,0
17385,5847,3600,0
17385,5847,5435,0
17385,5847,3892,0
17386,2164,6557,0
17386,2164,1005,1
17386,2164,545,0
17386,2164,3842,0
17386,2164,1119,0
17386,2164,5078,0
17387,4864,5500,0
17387,4864,3514,0
17387,4864,4827,0
17387,4864,4257,1
17387,4864,271,0
17387,4864,7140,0
17388,5450,7127,0
17388,5450,6543,0
17388,5450,121,0
17388,5450,5516,1
17388,5450,2276,0
17388,5450,153,0
17389,6621,7592,0
17389,6621,3990,0
17389,6621,3105,1
17389,6621,1391,0
17389,6621,7383,0
17389,6621,2216,0
17390,4085,5920,0
17390,4085,4545,0
17390,4085,5351,0
17390,4085,232,0
17390,4085,976,1
17390,4085,1288,0
17391,6350,1187,1
17391,6350,1397,0
17391,6350,7287,0
17391,6350,2596,0
17391,6350,5852,0
17391,6350,824,0
17392,380,5639,0
17392,380,3264,1
17392,380,5803,0
17392,380,4959,0
17392,380,6017,0
17392,380,3902,0
17393,5949,6639,0
17393,5949,6115,0
17393,5949,6562,1
17393,5949,756,0
17393,5949,5761,0
17393,5949,5531,0
17394,4029,2826,0
17394,4029,4718,1
17394,4029,4424,0
17394,4029,4268,0
17394,4029,660,0
17394,4029,2666,0
17395,7225,6974,0
17395,7225,6630,1
17395,7225,4974,0
17395,7225,3994,0
17395,7225,4950,0
17395,7225,438,0
17396,1005,379,0
17396,1005,6716,0
17396,1005,2934,0
17396,1005,7131,1
17396,1005,699,0
17396,1005,733,0
17397,6572,3334,0
17397,6572,7354,0
17397,6572,4754,0
17397,6572,4950,0
17397,6572,5167,1
17397,6572,3023,0
17398,6645,4417,0
17398,6645,7253,0
17398,6645,429,0
17398,6645,5358,0
17398,6645,6687,1
17398,6645,6183,0
17399,7187,7371,0
17399,7187,4850,0
17399,7187,4917,0
17399,7187,7192,0
17399,7187,1293,1
17399,7187,3004,0
17400,228,3865,0
17400,228,3237,0
17400,228,212,1
17400,228,6918,0
17400,228,4525,0
17400,228,682,0
17401,6202,7294,0
17401,6202,2172,0
17401,6202,6602,0
17401,6202,6229,0
17401,6202,781,0
17401,6202,7489,1
17402,618,6523,1
17402,618,3319,0
17402,618,42,0
17402,618,692,0
17402,618,5989,0
17402,618,6862,0
17403,5359,1518,0
17403,5359,1474,1
17403,5359,530,0
17403,5359,995,0
17403,5359,3269,0
17403,5359,5167,0
17404,3966,3378,0
17404,3966,4955,0
17404,3966,5418,0
17404,3966,802,0
17404,3966,4604,0
17404,3966,7412,1
17405,663,5751,1
17405,663,3430,0
17405,663,3664,0
17405,663,7363,0
17405,663,5924,0
17405,663,849,0
17406,5548,4651,0
17406,5548,180,0
17406,5548,2257,0
17406,5548,6228,0
17406,5548,2083,1
17406,5548,2925,0
17407,7573,7354,0
17407,7573,3238,0
17407,7573,3562,0
17407,7573,5128,1
17407,7573,621,0
17407,7573,5121,0
17408,3862,6002,0
17408,3862,4052,0
17408,3862,4674,0
17408,3862,818,0
17408,3862,6306,1
17408,3862,5671,0
17409,2893,3349,0
17409,2893,637,0
17409,2893,5116,0
17409,2893,5168,0
17409,2893,7520,0
17409,2893,43,1
17410,149,1227,0
17410,149,5451,0
17410,149,6161,0
17410,149,7032,0
17410,149,5596,0
17410,149,2300,1
17411,1488,4406,0
17411,1488,6898,0
17411,1488,162,0
17411,1488,7600,0
17411,1488,6272,0
17411,1488,4172,1
17412,2751,7614,0
17412,2751,2853,0
17412,2751,6446,1
17412,2751,4520,0
17412,2751,4642,0
17412,2751,6028,0
17413,4735,3836,0
17413,4735,946,0
17413,4735,6843,1
17413,4735,7297,0
17413,4735,37,0
17413,4735,4262,0
17414,4929,1118,1
17414,4929,2567,0
17414,4929,5837,0
17414,4929,407,0
17414,4929,1024,0
17414,4929,3941,0
17415,4880,3026,0
17415,4880,4275,0
17415,4880,160,1
17415,4880,4375,0
17415,4880,7188,0
17415,4880,2240,0
17416,1271,6924,0
17416,1271,7201,0
17416,1271,4337,1
17416,1271,3444,0
17416,1271,5535,0
17416,1271,1105,0
17417,4452,4356,0
17417,4452,5948,1
17417,4452,2595,0
17417,4452,5076,0
17417,4452,3055,0
17417,4452,3971,0
17418,2272,3856,0
17418,2272,262,0
17418,2272,3430,0
17418,2272,3436,0
17418,2272,3161,0
17418,2272,6166,1
17419,6672,5704,0
17419,6672,7154,0
17419,6672,6325,0
17419,6672,7490,0
17419,6672,1685,1
17419,6672,4881,0
17420,2730,3016,0
17420,2730,1633,1
17420,2730,4831,0
17420,2730,4313,0
17420,2730,1062,0
17420,2730,459,0
17421,209,833,0
17421,209,5901,0
17421,209,304,0
17421,209,3603,0
17421,209,6639,1
17421,209,3234,0
17422,3919,759,0
17422,3919,5817,1
17422,3919,939,0
17422,3919,3612,0
17422,3919,5013,0
17422,3919,1931,0
17423,852,2849,0
17423,852,6893,0
17423,852,6024,0
17423,852,2798,1
17423,852,5557,0
17423,852,5205,0
17424,6368,3231,0
17424,6368,1436,0
17424,6368,4656,0
17424,6368,3087,0
17424,6368,3123,1
17424,6368,1351,0
17425,6446,1065,0
17425,6446,2765,0
17425,6446,10,0
17425,6446,5455,1
17425,6446,2948,0
17425,6446,6949,0
17426,1275,4064,0
17426,1275,2621,0
17426,1275,1684,0
17426,1275,2932,0
17426,1275,3069,0
17426,1275,2854,1
17427,110,3986,0
17427,110,1213,0
17427,110,7136,0
17427,110,1459,0
17427,110,2615,1
17427,110,1208,0
17428,1905,5578,1
17428,1905,3547,0
17428,1905,1199,0
17428,1905,1465,0
17428,1905,4526,0
17428,1905,3341,0
17429,4788,5340,0
17429,4788,403,0
17429,4788,2646,0
17429,4788,6690,0
17429,4788,4314,0
17429,4788,1312,1
17430,1680,5546,0
17430,1680,1660,0
17430,1680,4419,0
17430,1680,2854,1
17430,1680,1604,0
17430,1680,3536,0
17431,2278,3845,1
17431,2278,2526,0
17431,2278,7300,0
17431,2278,1733,0
17431,2278,4299,0
17431,2278,6801,0
17432,6054,2446,0
17432,6054,3557,0
17432,6054,6951,0
17432,6054,7595,1
17432,6054,2411,0
17432,6054,4212,0
17433,6200,272,0
17433,6200,2752,0
17433,6200,2300,1
17433,6200,2282,0
17433,6200,2071,0
17433,6200,7346,0
17434,3181,271,0
17434,3181,6192,0
17434,3181,4832,0
17434,3181,3716,0
17434,3181,6441,1
17434,3181,6896,0
17435,6129,3034,0
17435,6129,7329,0
17435,6129,1474,1
17435,6129,3652,0
17435,6129,4344,0
17435,6129,4502,0
17436,2725,5402,1
17436,2725,2670,0
17436,2725,4326,0
17436,2725,5311,0
17436,2725,3040,0
17436,2725,6256,0
17437,1650,1385,0
17437,1650,4598,0
17437,1650,5112,0
17437,1650,4211,1
17437,1650,4409,0
17437,1650,632,0
17438,3430,39,0
17438,3430,3585,0
17438,3430,4891,0
17438,3430,7350,1
17438,3430,7519,0
17438,3430,6631,0
17439,5536,372,0
17439,5536,3277,0
17439,5536,4945,0
17439,5536,5029,0
17439,5536,2848,1
17439,5536,5449,0
17440,3565,4677,0
17440,3565,3201,0
17440,3565,1153,0
17440,3565,895,0
17440,3565,802,0
17440,3565,27,1
17441,6564,5210,0
17441,6564,2781,0
17441,6564,3333,0
17441,6564,4126,0
17441,6564,612,0
17441,6564,5981,1
17442,54,4600,0
17442,54,1035,0
17442,54,7100,0
17442,54,3594,0
17442,54,2420,1
17442,54,7162,0
17443,3470,112,0
17443,3470,4122,0
17443,3470,2929,0
17443,3470,5163,1
17443,3470,4831,0
17443,3470,642,0
17444,1875,811,0
17444,1875,917,0
17444,1875,5581,0
17444,1875,7612,1
17444,1875,3427,0
17444,1875,4888,0
17445,418,3451,0
17445,418,7602,0
17445,418,2655,0
17445,418,6576,0
17445,418,1174,0
17445,418,1937,1
17446,5883,1971,0
17446,5883,195,0
17446,5883,1409,0
17446,5883,68,0
17446,5883,4452,1
17446,5883,740,0
17447,7075,2721,0
17447,7075,1348,1
17447,7075,7291,0
17447,7075,3564,0
17447,7075,3310,0
17447,7075,2858,0
17448,982,4013,0
17448,982,7327,0
17448,982,7386,0
17448,982,3450,1
17448,982,2773,0
17448,982,6672,0
17449,4701,3063,0
17449,4701,7496,0
17449,4701,3423,0
17449,4701,7528,0
17449,4701,6207,1
17449,4701,6412,0
17450,7331,7065,0
17450,7331,3967,1
17450,7331,1986,0
17450,7331,5131,0
17450,7331,2020,0
17450,7331,55,0
17451,5454,6901,0
17451,5454,1263,0
17451,5454,3803,0
17451,5454,5991,0
17451,5454,2046,0
17451,5454,3705,1
17452,1312,977,0
17452,1312,5081,0
17452,1312,5507,1
17452,1312,6874,0
17452,1312,4948,0
17452,1312,2677,0
17453,2204,3918,0
17453,2204,322,0
17453,2204,5541,0
17453,2204,3874,0
17453,2204,948,0
17453,2204,1725,1
17454,1004,6027,0
17454,1004,6566,0
17454,1004,3544,1
17454,1004,5949,0
17454,1004,3735,0
17454,1004,2307,0
17455,4981,7522,0
17455,4981,6431,0
17455,4981,2364,0
17455,4981,6373,0
17455,4981,1747,0
17455,4981,6544,1
17456,3526,1587,1
17456,3526,483,0
17456,3526,4951,0
17456,3526,2917,0
17456,3526,1224,0
17456,3526,2139,0
17457,3530,484,1
17457,3530,5308,0
17457,3530,4984,0
17457,3530,5961,0
17457,3530,3238,0
17457,3530,5005,0
17458,7488,5881,0
17458,7488,539,0
17458,7488,6453,0
17458,7488,4916,1
17458,7488,3387,0
17458,7488,5626,0
17459,5765,3616,0
17459,5765,4470,0
17459,5765,6476,0
17459,5765,3120,1
17459,5765,2684,0
17459,5765,3632,0
17460,3942,2181,0
17460,3942,3107,1
17460,3942,3773,0
17460,3942,5068,0
17460,3942,915,0
17460,3942,5410,0
17461,4868,5739,0
17461,4868,1255,0
17461,4868,4221,1
17461,4868,4184,0
17461,4868,3918,0
17461,4868,7334,0
17462,1613,3114,0
17462,1613,6759,0
17462,1613,3429,0
17462,1613,3843,0
17462,1613,6246,0
17462,1613,6857,1
17463,2711,1953,0
17463,2711,6657,0
17463,2711,795,0
17463,2711,4465,0
17463,2711,7475,1
17463,2711,726,0
17464,1887,3317,1
17464,1887,4380,0
17464,1887,3336,0
17464,1887,1275,0
17464,1887,2322,0
17464,1887,3276,0
17465,4359,4326,0
17465,4359,5676,1
17465,4359,4599,0
17465,4359,3505,0
17465,4359,1220,0
17465,4359,346,0
17466,1626,5665,0
17466,1626,5008,0
17466,1626,3425,0
17466,1626,3829,1
17466,1626,3860,0
17466,1626,5266,0
17467,6219,4245,0
17467,6219,1876,0
17467,6219,4647,0
17467,6219,1829,0
17467,6219,6633,1
17467,6219,252,0
17468,185,1474,0
17468,185,1780,0
17468,185,3732,1
17468,185,3629,0
17468,185,6396,0
17468,185,5807,0
17469,1427,5106,1
17469,1427,4461,0
17469,1427,5706,0
17469,1427,5296,0
17469,1427,3824,0
17469,1427,4722,0
17470,2060,7559,0
17470,2060,3594,0
17470,2060,4607,1
17470,2060,5508,0
17470,2060,5943,0
17470,2060,2154,0
17471,3840,2303,0
17471,3840,2383,0
17471,3840,4297,0
17471,3840,6288,0
17471,3840,648,0
17471,3840,2129,1
17472,1665,4723,0
17472,1665,2879,0
17472,1665,6053,0
17472,1665,1779,0
17472,1665,2591,1
17472,1665,2300,0
17473,7584,2614,0
17473,7584,1102,1
17473,7584,6884,0
17473,7584,626,0
17473,7584,5534,0
17473,7584,4982,0
17474,4187,5662,1
17474,4187,6274,0
17474,4187,7444,0
17474,4187,6025,0
17474,4187,1960,0
17474,4187,5233,0
17475,315,2814,0
17475,315,5217,0
17475,315,4524,1
17475,315,1282,0
17475,315,347,0
17475,315,652,0
17476,3156,2179,0
17476,3156,5857,0
17476,3156,3176,0
17476,3156,6574,0
17476,3156,1968,1
17476,3156,160,0
17477,311,6460,0
17477,311,799,1
17477,311,1283,0
17477,311,6502,0
17477,311,3668,0
17477,311,151,0
17478,4350,6146,0
17478,4350,894,1
17478,4350,4591,0
17478,4350,1927,0
17478,4350,2909,0
17478,4350,4910,0
17479,2876,2608,0
17479,2876,5934,0
17479,2876,387,0
17479,2876,1889,0
17479,2876,3379,0
17479,2876,7237,1
17480,1025,4635,0
17480,1025,1423,0
17480,1025,2158,1
